"salary_min","id","__CLASS__","description","created","salary_max","redirect_url","title","salary_is_predicted","adref","contract_time","longitude","latitude","query","category_label","location_display_name","company_display_name","contract_type"
97563.65,"4933915784","Adzuna::API::Response::Job","Job Description DCAS's mission is to make city government work for all New Yorkers. From managing New York City's most iconic courthouses and municipal buildings, to purchasing over $1 billion annually in goods and services for more than 80 City agencies what we do ensures that all agencies can deliver on their mission. Our reach touches every facet of city government and is instrumental to the successful day-to-day operations of the City of New York. Our commitment to equity, effectiveness, an…","2024-11-10T15:41:17Z",97563.65,"https://www.adzuna.com/land/ad/4933915784?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=6B826E5653D21588B00D50BA56A531B2B28D1D7C","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXBzeVlzMnc3eEdyREVwajRLY3NSZyIsImkiOiI0OTMzOTE1Nzg0In0.x8pBKCtftSnwFrSWSnMkJUeAoZcM1Rgzw3JyODOp_4M",NA,-73.978504,40.755381,"data analyst","Admin Jobs","Grand Central, Manhattan","City of New York",NA
57756.34,"4530251868","Adzuna::API::Response::Job","? Responsibilities: - Collect, process, and analyze large data sets using SQL and a variety of software tools and techniques. - Create reports, dashboards, and visualizations to communicate data insights to clients. - Work with clients to understand their business needs and develop data-driven solutions to meet those needs. Qualifications: - Bachelor's degree in computer science, statistics, mathematics, or a related field. - Familiarity with one or more programming languages (e.g., Python, R, …","2024-01-17T14:50:13Z",57756.34,"https://www.adzuna.com/land/ad/4530251868?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=B45C2DBBA203A374C660E0FA454BF5ED31449970","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDUzMDI1MTg2OCIsInMiOiI5cHN5WXMydzd4R3JERXBqNEtjc1JnIn0.EqsoNyDjRB47ice4WEARO7dnBmeIvaucnhVTyE9kiWU",NA,-73.978504,40.755381,"data analyst","IT Jobs","Grand Central, Manhattan","STELLAR SERVICES",NA
108977.32,"4909190132","Adzuna::API::Response::Job","Riskified empowers businesses to unleash ecommerce growth by taking risk off the table. Many of the world’s biggest brands and publicly traded companies selling online rely on Riskified for guaranteed protection against chargebacks, to fight fraud and policy abuse at scale, and to improve customer retention. Developed and managed by the largest team of ecommerce risk analysts, data scientists and researchers, Riskified’s AI-powered fraud and risk intelligence platform analyzes the individual be…","2024-10-21T14:18:06Z",108977.32,"https://www.adzuna.com/land/ad/4909190132?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=4B0BA597818F12CBD79C377B484C5422429BD0D7","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkwOTE5MDEzMiIsInMiOiI5cHN5WXMydzd4R3JERXBqNEtjc1JnIn0.hqK0Z1g8AOQuulxR54qUjREIvP9a7qZbQ0gWhhtinac","full_time",-73.97528,40.75284,"data analyst","IT Jobs","Grand Central, Manhattan","Riskified",NA
56104.48,"4932218083","Adzuna::API::Response::Job","Data Analyst - $70-90k - East Coast (Pittsburgh / Maine / South Carolina) G.Digital are representing one of our closest clients to help them find a Data Analyst to join their team. Working very closely with the VP, you'll have the opportunity to go out into the wider business, use and extract data (closley related to sales, trends etc.) What to expect: Remote first work with occasional expensed travel A large multinational with a close knit team Opportunities to move around within the business …","2024-11-08T23:12:05Z",56104.48,"https://www.adzuna.com/land/ad/4932218083?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=E9997D7AC1E7E4D8E6D514DCA5B3F8FB48F3FFA0","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXBzeVlzMnc3eEdyREVwajRLY3NSZyIsImkiOiI0OTMyMjE4MDgzIn0.mu444Ul8x-QXpLzAmufgtTzFfdNrsNDVHiOBCUtZeR8",NA,-79.990086,40.441694,"data analyst","IT Jobs","Pittsburgh, Allegheny County","G.Digital",NA
69578.13,"4932217175","Adzuna::API::Response::Job","Data Analyst (Online Merchandise / Pricing) Excellent opportunity for a Data Analyst to join a global company & industry leader You will work with cross-functional teams to analyze e-commerce merchandise pricing data to help the business make data-driven decisions on specific products. You will work on ad-hoc projects involving data manipulation & analysis for e-commerce merchandising strategies. You will support and provide insights to a Value Proposition team, including analysis of various ty…","2024-11-08T23:11:46Z",69578.13,"https://www.adzuna.com/land/ad/4932217175?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=6A7C4D1D6C6BA3C49BC0A88683CBF6FE60990CDB","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMjIxNzE3NSIsInMiOiI5cHN5WXMydzd4R3JERXBqNEtjc1JnIn0.IhqWruiTcJKQpih9ip7CzOKrzfPvRqCxkOw1WUJ8RaY",NA,-84.388372,33.755711,"data analyst","IT Jobs","Atlanta, Fulton County","Visionaire Partners",NA
88471.54,"4957139030","Adzuna::API::Response::Job","NO TPV's MUST BE WILLING TO WORK ONSITE - Local candidates only We are seeking a Data Analyst (Technical) to support a knowledge management initiative. This project involves capturing critical knowledge from subject matter experts eligible for retirement and documenting it for the creation of a Searchable Logic Library. The Data Analyst will analyze and document data structures, processes, and system details across multiple applications, with a focus on understanding and mapping application-lev…","2024-11-30T20:22:32Z",88471.54,"https://www.adzuna.com/land/ad/4957139030?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=03719B9BAC0F9430307D7E4D56E11CC55242F688","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXBzeVlzMnc3eEdyREVwajRLY3NSZyIsImkiOiI0OTU3MTM5MDMwIn0.NN3Wp5WR6tcyvJVVLMqK2CVyqVYdrmqNAYTXEsg_nIw",NA,-83.020025,40.103832,"data analyst","IT Jobs","Columbus, Franklin County","Randstad Digital Americas",NA
156797.94,"4949733324","Adzuna::API::Response::Job","Job Title: Data Analyst Location: Charlotte, NC (Hybrid) Duration: 12 Months Job Description: In this contingent resource assignment, you may: Consult as an expert to develop or influence initiatives and resources for highly complex business and technical needs across Business Execution. Consult on the strategy and resolution of highly complex and unique challenges requiring in-depth evaluation across multiple areas, delivering solutions that are long-term, large-scale and require vision, creat…","2024-11-24T09:58:10Z",156797.94,"https://www.adzuna.com/land/ad/4949733324?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=75849199F352B135F54B3D8B6DA3C5E3C07C1275","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk0OTczMzMyNCIsInMiOiI5cHN5WXMydzd4R3JERXBqNEtjc1JnIn0.B9UMAEjHz7TzyM14ip9VQFb-RozLjKPYt8FhSETDtOY",NA,-80.846082,35.232678,"data analyst","IT Jobs","Charlotte, Mecklenburg County","The Judge Group",NA
65722.45,"4953801611","Adzuna::API::Response::Job","Online Merchandising Data Analyst Excellent opportunity area to launch your career with a global Company. Our client is seeking a high-achieving, Data Analyst to join their creative and dynamic organization. You will be working with cross-functional teams and analyze eCommerce merchandise data to help the business make data driven decisions on specific products. RESPONSIBILITIES: Partner with Stakeholders and cross-functional partners to analyze business drivers Data support for our strategy te…","2024-11-27T23:51:39Z",65722.45,"https://www.adzuna.com/land/ad/4953801611?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=43CD150A20605F9D0D6F827BBF2DA57BA5EABAF0","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXBzeVlzMnc3eEdyREVwajRLY3NSZyIsImkiOiI0OTUzODAxNjExIn0.SpIAxDr3tqitFmY1dFY1bn4JZ7nDrGmCIECZ5QFsiqg",NA,-84.464374,33.864826,"data analyst","IT Jobs","Vinings, Cobb County","Visionaire Partners",NA
106322.49,"4941932927","Adzuna::API::Response::Job","Data Analyst – Government/Public Health experience required Location: Columbia, SC (Hybrid - local only please) No C2C, No H1B Must be a US Citizen or hold a Green Card Candidate must prove unrestricted authorization to work in the United States. We are unable to sponsor visas currently. We are seeking an experienced Data Analyst to join our team and support the development and implementation of a new electronic infectious disease surveillance system. This vital system will be a cornerstone in …","2024-11-17T00:27:36Z",106322.49,"https://www.adzuna.com/land/ad/4941932927?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=6A5745475AAE647F879CF2B9AD0DCE8F27EC6370","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk0MTkzMjkyNyIsInMiOiI5cHN5WXMydzd4R3JERXBqNEtjc1JnIn0.3HBojQTjSYW_gSaqxhEMJpp7cSkBOVgNdMoAr1dKU3w",NA,-80.93462,33.909477,"data analyst","IT Jobs","South Carolina, US","System Soft Technologies",NA
79768.3,"4907315466","Adzuna::API::Response::Job","Job Title: Data Analyst - 3rd Party Risk Management Location: McLean, VA 22102 (Hybrid) Duration: 6 months, CTH Contract Type: W2 Pay Rate: $45 - $51.26/Hour Required Skills Must have 5 years of experience. Understanding of Enterprise Third Party Risk Management Analyze Enterprise data to independently extract KRIs and KPIs while summarizing results Aggregate Enterprise data for periodic reporting, adhoc reports, metric reporting Draft monthly and quarterly Dashboard materials Document and trac…","2024-10-19T05:19:31Z",79768.3,"https://www.adzuna.com/land/ad/4907315466?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=F309483B3EA11A591B456E873C217319E8249A17","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkwNzMxNTQ2NiIsInMiOiI5cHN5WXMydzd4R3JERXBqNEtjc1JnIn0.YvRpHC-IqVq_WgzfC4fVffh2LThYUcEvf7cjAtpV6YE",NA,-77.23,38.97,"data analyst","IT Jobs","Mc Lean, Fairfax County","Intelliswift Software",NA
80785.66,"4933344497","Adzuna::API::Response::Job","57.03/hr  benefits on W2 Onsite in Boston, MA Contract through May 9th, 2025 (backfill) Our client is a leading American athletic footwear and apparel corporation They are seeking a Data Analyst to join their Boston, MA, team. Qualifications Bachelor’s degree or equivalent, combination of education, experience, or training in the field of mathematics, analytics, information systems, business analytics, or other relevant areas 3 years professional experience in mathematics, analytics, informatio…","2024-11-10T00:53:03Z",80785.66,"https://www.adzuna.com/land/ad/4933344497?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=72E72C35AE343E726822F49429DE6A0CB1665146","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMzM0NDQ5NyIsInMiOiI5cHN5WXMydzd4R3JERXBqNEtjc1JnIn0.J1LGCSy7Wou5EgRHuWN5lmSdoxD0oEV6lteKovMXWJk",NA,-71.066119,42.354856,"data analyst","IT Jobs","Boston, Suffolk County","24 Seven Talent",NA
70043.63,"4949734986","Adzuna::API::Response::Job","Data Analyst Hybrid, 1-2 days onsite in downtown Boston. 5 month contract. No corp to corp or vendors allowed. Key Responsibilities Data Management and Analysis Audit and correct errors in data imports from UKG to internal systems. Reconcile benefit elections with payroll deductions and ensure compliance with Qualified Medical Support Orders. Generate reports to support new hire enrollment and compliance monitoring. Invoice and Budget Analysis Audit benefit carrier invoices to ensure accuracy i…","2024-11-24T09:58:39Z",70043.63,"https://www.adzuna.com/land/ad/4949734986?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=EEB68C05D04B28CF618D6EA86E9625753177155D","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXBzeVlzMnc3eEdyREVwajRLY3NSZyIsImkiOiI0OTQ5NzM0OTg2In0.M4HAqAZ2bTzs2HVaQyanvWEopNxWu-KWvAqV3U3WDhc",NA,-71.066119,42.354856,"data analyst","IT Jobs","Boston, Suffolk County","Atlantic Group",NA
95053.8,"4957140136","Adzuna::API::Response::Job","Title: Data Analyst Client: Bank Location: Hybrid in Richmond, VA; Kennesaw, GA; Charlotte, NC Duration : 12mo contract Top requirements: a. Soft skills – a huge part of the job is people coming to the team with fires that need to be put out. Candidate has be a self started that is able to talk through requirements, expectations, etc with business partners and other LOBs. b. SQL c. Data Analysis experience (pulling data from a model. d. 3-5 years experience Nice to Have: a. Service Now experien…","2024-11-30T20:23:14Z",95053.8,"https://www.adzuna.com/land/ad/4957140136?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=C1E04251E56803AEFCCDD7A61A8AD7AEAFD5785D","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk1NzE0MDEzNiIsInMiOiI5cHN5WXMydzd4R3JERXBqNEtjc1JnIn0.9NOOLMJsuLLdd-fa5KGE91rhtxMc7qcSU9qlOEzqAQo",NA,-80.846082,35.232678,"data analyst","IT Jobs","Charlotte, Mecklenburg County","Apex Systems",NA
71022.74,"4949733883","Adzuna::API::Response::Job","Required Skills: Ideal candidate should have a degree in a quantitative field (e.g., mathematics, computer science, physics, economics, engineering, statistics, operations research, quantitative social science, etc.). Basic Knowledge on software development principles and architecture. Good analytical and problem-solving abilities. Ability to break down and understand complex business problems, define a solution and implement it using advanced quantitative methods. Familiarity with programming …","2024-11-24T09:58:20Z",71022.74,"https://www.adzuna.com/land/ad/4949733883?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=A2C7879AAA7A24B4B2F12790F4AC0C55C688DBC5","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXBzeVlzMnc3eEdyREVwajRLY3NSZyIsImkiOiI0OTQ5NzMzODgzIn0.FEEkmY_KqVHwyqDZhtthjMnbeaER4oxmI_qjtxmLQ-g",NA,-77.382758,38.983721,"data analyst","IT Jobs","Herndon, Fairfax County","Numero Data",NA
80656.49,"4949734317","Adzuna::API::Response::Job","Required Skills Advanced, expert Excel skills is mandatory (5 years) Moderate-to-advanced SQL skills is also mandatory (5 years) Data mining experience (7 years) Analytics experience – dissect, distill, and simplify data (7 years) Day to Day: The role provides critical end to end production support of metric reporting routines. The reports/dashboards are shared with senior executives within and outside of the organization to drive proper risk culture and business strategy. Given the level of th…","2024-11-24T09:58:29Z",80656.49,"https://www.adzuna.com/land/ad/4949734317?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=A376477962D1F314FDBA1A4A31E88B1FC0304E3B","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDk0OTczNDMxNyIsInMiOiI5cHN5WXMydzd4R3JERXBqNEtjc1JnIn0.XSPoCLBk0T4pkvDySnBCkkTPH_NP9RxFnM92XPcjSNo",NA,-80.846082,35.232678,"data analyst","IT Jobs","Charlotte, Mecklenburg County","Insight Global",NA
64451.69,"4932218308","Adzuna::API::Response::Job","Our client is looking to hire a Data/Reporting Specialist that will serve as the primary point of contact and strategic publishing team partner for all internal stakeholders (Sales, Investment Product Management and Product teams) for publication delivery needs, enhancements to existing publications or support of new publication demand. You will provide end-to- end oversight and production for all assigned publications, including manual, customized and automated materials. Title: Data/Reporting…","2024-11-08T23:12:10Z",64451.69,"https://www.adzuna.com/land/ad/4932218308?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=DA7E8F29B563181B71849CD62D26851AA21596BE","Data Analyst","1","eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNDkzMjIxODMwOCIsInMiOiI5cHN5WXMydzd4R3JERXBqNEtjc1JnIn0.QpnHCNY6o2PRXzjF2zDDNLFmdL9fpOJ_LW4Vb2SBqsw",NA,NA,NA,"data analyst","Accounting & Finance Jobs","Los Angeles, Los Angeles County","Randstad Digital Americas",NA
79458.75,"4947088056","Adzuna::API::Response::Job","About OptiFreight Logistics: We're a dynamic logistics company driven by innovation and a commitment to delivering seamless solutions for our clients. At the heart of our success is our dedication to leveraging data. We're seeking a passionate and forward-thinking Data Analyst to join our team and help us improve our customers experience. Your Mission: As a Data Analyst, you'll be the ""Sherlock Holmes"" of our logistics world , using your analytical skills to uncover hidden insights and drive im…","2024-11-21T15:43:12Z",79458.75,"https://www.adzuna.com/land/ad/4947088056?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=FCD66C93F0178C9DF2EA47EA1790FBCAFDB35360","Data Analyst, Data Analytics","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXBzeVlzMnc3eEdyREVwajRLY3NSZyIsImkiOiI0OTQ3MDg4MDU2In0.GLt3X5XlS2Y5kCWU90SOuUnDfuBNDZhzGqnshk8q9fU",NA,-73.77562,42.67264,"data analyst","IT Jobs","Ny State Campus, Albany County","Cardinal Health",NA
73672.87,"4947098297","Adzuna::API::Response::Job","About OptiFreight Logistics: We're a dynamic logistics company driven by innovation and a commitment to delivering seamless solutions for our clients. At the heart of our success is our dedication to leveraging data. We're seeking a passionate and forward-thinking Data Analyst to join our team and help us improve our customers experience. Your Mission: As a Data Analyst, you'll be the ""Sherlock Holmes"" of our logistics world , using your analytical skills to uncover hidden insights and drive im…","2024-11-21T15:51:34Z",73672.87,"https://www.adzuna.com/land/ad/4947098297?se=9psyYs2w7xGrDEpj4KcsRg&utm_medium=api&utm_source=13260c83&v=3A5472A995DDD94B3EEF2B90DE93311B0FF34DA3","Data Analyst, Data Analytics","1","eyJhbGciOiJIUzI1NiJ9.eyJzIjoiOXBzeVlzMnc3eEdyREVwajRLY3NSZyIsImkiOiI0OTQ3MDk4Mjk3In0.Tvo5B8BK3mbzm7A-LFIjwVromdMV1QZi4IloUHXyzWA",NA,-122.870669,47.031096,"data analyst","IT Jobs","Tumwater, Thurston County","Cardinal Health",NA
